"FileName","Extension","SizeKB","UsedOnAnyGrinsHtmlPage","ProposedCharacter","ProposedPageFile","ProposedSection","PageAlreadyExists","ProposedAction","ReviewNotes","FullPath"
"Unicorn Grin skewered  3.png",".png","179","True","Unicorn Grin","unicorn-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered  3.png"
"Unicorn Grin skewered  4.png",".png","187.3","True","Unicorn Grin","unicorn-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered  4.png"
"Unicorn Grin skewered  5.png",".png","189.8","True","Unicorn Grin","unicorn-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered  5.png"
"Unicorn Grin skewered  6.png",".png","179.2","True","Unicorn Grin","unicorn-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered  6.png"
"Unicorn Grin skewered  7.png",".png","195.5","True","Unicorn Grin","unicorn-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered  7.png"
"Unicorn Grin skewered  8.png",".png","185.3","True","Unicorn Grin","unicorn-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered  8.png"
"Unicorn Grin skewered ORIGINAL 1.png",".png","183.7","False","Unicorn Grin skewered","unicorn-grin-skewered.html","Original Drawing","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered ORIGINAL 1.png"
"Unicorn Grin skewered ORIGINAL 2.png",".png","190.5","False","Unicorn Grin skewered","unicorn-grin-skewered.html","Original Drawing","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered ORIGINAL 2.png"
"Unicorn Grin skewered ORIGINAL 3.png",".png","179","False","Unicorn Grin skewered","unicorn-grin-skewered.html","Original Drawing","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered ORIGINAL 3.png"
"Unicorn Grin skewered ORIGINAL 4.png",".png","187.3","False","Unicorn Grin skewered","unicorn-grin-skewered.html","Original Drawing","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered ORIGINAL 4.png"
"Unicorn Grin skewered ORIGINAL 5.png",".png","189.8","False","Unicorn Grin skewered","unicorn-grin-skewered.html","Original Drawing","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered ORIGINAL 5.png"
"Unicorn Grin skewered ORIGINAL 6.png",".png","179.2","False","Unicorn Grin skewered","unicorn-grin-skewered.html","Original Drawing","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered ORIGINAL 6.png"
"Unicorn Grin skewered ORIGINAL 7.png",".png","195.5","False","Unicorn Grin skewered","unicorn-grin-skewered.html","Original Drawing","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered ORIGINAL 7.png"
"Unicorn Grin skewered ORIGINAL 8.png",".png","185.3","False","Unicorn Grin skewered","unicorn-grin-skewered.html","Original Drawing","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered ORIGINAL 8.png"
"Unipig Grin B&W.jpg",".jpg","139.3","True","Unipig Grin","unipig-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unipig Grin B&W.jpg"
"Unipig Grin COLOR.jpg",".jpg","295.1","True","Unipig Grin","unipig-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unipig Grin COLOR.jpg"
"Unipig Grin ORIGINAL.jpg",".jpg","280.4","True","Unipig Grin","unipig-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unipig Grin ORIGINAL.jpg"
"Urban Bigfoot Grin front face ORIGINAL.jpg",".jpg","219.7","True","Urban Bigfoot Grin","urban-bigfoot-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Urban Bigfoot Grin front face ORIGINAL.jpg"
"Urban Bigfoot Grin front ORIGINAL.jpg",".jpg","136.4","True","Urban Bigfoot Grin","urban-bigfoot-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Urban Bigfoot Grin front ORIGINAL.jpg"
"Urban Bigfoot Grin side head ORIGINAL.jpg",".jpg","89.5","True","Urban Bigfoot Grin","urban-bigfoot-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Urban Bigfoot Grin side head ORIGINAL.jpg"
"Urban Bigfoot Grin side ORIGINAL.jpg",".jpg","141.2","True","Urban Bigfoot Grin","urban-bigfoot-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Urban Bigfoot Grin side ORIGINAL.jpg"
"Vampire Grin Front B&W.jpg",".jpg","153.1","True","Vampire Grin","vampire-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Vampire Grin Front B&W.jpg"
"Vampire Grin Front COLOR.jpg",".jpg","339.2","True","Vampire Grin","vampire-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Vampire Grin Front COLOR.jpg"
"Wing Grin body COLOR.png",".png","172.7","True","Wing Grin","wing-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Wing Grin body COLOR.png"
"Wing Grin body ORIGINAL COLOR.png",".png","172.7","False","Wing Grin","wing-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card. Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Wing Grin body ORIGINAL COLOR.png"
"Wing Grin body ORIGINAL.jpg",".jpg","183","True","Wing Grin","wing-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Wing Grin body ORIGINAL.jpg"
"Wing Grin ORIGINAL COLOR.jpg",".jpg","150.1","True","Wing Grin","wing-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Wing Grin ORIGINAL COLOR.jpg"
"Wolf Grin B&W.jpg",".jpg","143.2","True","Wolf Grin","wolf-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Wolf Grin B&W.jpg"
"Wolf Grin COLOR.jpg",".jpg","145.7","True","Wolf Grin","wolf-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Wolf Grin COLOR.jpg"
"Wolf Grin ORIGINAL COLOR 2.jpg",".jpg","196.7","True","Wolf Grin","wolf-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Wolf Grin ORIGINAL COLOR 2.jpg"
"Wolf Grin ORIGINAL COLOR.jpg",".jpg","65.8","True","Wolf Grin","wolf-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Wolf Grin ORIGINAL COLOR.jpg"
"Wolf Grin ORIGINAL.jpg",".jpg","300.4","True","Wolf Grin","wolf-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Wolf Grin ORIGINAL.jpg"
"Woodstock Grin B&W.jpg",".jpg","185.6","True","Woodstock Grin","woodstock-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Woodstock Grin B&W.jpg"
"Woodstock Grin COLOR.jpg",".jpg","101.8","True","Woodstock Grin","woodstock-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Woodstock Grin COLOR.jpg"
"Woodstock Grin ORIGINAL COLOR (2).jpg",".jpg","294.2","True","Woodstock Grin","woodstock-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Woodstock Grin ORIGINAL COLOR (2).jpg"
"Woodstock Grin ORIGINAL COLOR.jpg",".jpg","92.9","True","Woodstock Grin","woodstock-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Woodstock Grin ORIGINAL COLOR.jpg"
"Woodstock Grin ORIGINAL.jpg",".jpg","154.6","True","Woodstock Grin","woodstock-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Woodstock Grin ORIGINAL.jpg"
"Woodstock Grin three quarters B&W.jpg",".jpg","89.8","True","Woodstock Grin","woodstock-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Woodstock Grin three quarters B&W.jpg"
"Woodstock Grin three quarters COLOR.jpg",".jpg","234.1","True","Woodstock Grin","woodstock-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Woodstock Grin three quarters COLOR.jpg"
"Woodstock Grin three quarters ORIGINAL.jpg",".jpg","148.5","True","Woodstock Grin","woodstock-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Woodstock Grin three quarters ORIGINAL.jpg"
"Yellow Submarine Grin B&W.jpg",".jpg","170","True","Yellow Submarine Grin","yellow-submarine-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yellow Submarine Grin B&W.jpg"
"Yellow Submarine Grin COLOR.jpg",".jpg","95.3","True","Yellow Submarine Grin","yellow-submarine-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yellow Submarine Grin COLOR.jpg"
"Yellow Submarine Grin ORIGINAL.jpg",".jpg","85.8","True","Yellow Submarine Grin","yellow-submarine-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yellow Submarine Grin ORIGINAL.jpg"
"Yin Yang Face Grin COLOR.jpg",".jpg","392.2","True","Yin Yang Face Grin","yin-yang-face-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yin Yang Face Grin COLOR.jpg"
"Yin Yang Face Grin ORIGINAL COLOR.jpg",".jpg","319.9","False","Yin Yang Face Grin","yin-yang-face-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card. Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yin Yang Face Grin ORIGINAL COLOR.jpg"
"Yin Yang Grin 1 B&W.jpg",".jpg","173","True","Yin Yang Grin 1","yin-yang-grin-1.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yin Yang Grin 1 B&W.jpg"
"Yin Yang Grin 1 card.png",".png","166.2","True","Yin Yang Grin 1","yin-yang-grin-1.html","Collector Cards","True","Add to existing page","Filename suggests collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yin Yang Grin 1 card.png"
"Yin Yang Grin 1 COLOR.jpg",".jpg","111.2","True","Yin Yang Grin 1","yin-yang-grin-1.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yin Yang Grin 1 COLOR.jpg"
"Yin Yang Grin 1 ORIGINAL COLOR.jpg",".jpg","62.6","True","Yin Yang Grin 1","yin-yang-grin-1.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yin Yang Grin 1 ORIGINAL COLOR.jpg"
"Yin Yang Grin 1 ORIGINAL COLOR.png",".png","166.2","False","Yin Yang Grin 1","yin-yang-grin-1.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yin Yang Grin 1 ORIGINAL COLOR.png"
"Yin Yang Grin 2 B&W.jpg",".jpg","518.8","True","Yin Yang Grin 2","yin-yang-grin-2.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yin Yang Grin 2 B&W.jpg"
"Yin Yang Grin 2 COLOR.jpg",".jpg","797.6","True","Yin Yang Grin 2","yin-yang-grin-2.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yin Yang Grin 2 COLOR.jpg"
"Yin Yang Grin 2 ORIGINAL 2.jpg",".jpg","326.5","True","Yin Yang Grin 2","yin-yang-grin-2.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yin Yang Grin 2 ORIGINAL 2.jpg"
"Yin Yang Grin 2 ORIGINAL COLOR.jpg",".jpg","150.1","True","Yin Yang Grin 2","yin-yang-grin-2.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yin Yang Grin 2 ORIGINAL COLOR.jpg"
"Yin Yang Grin 2 ORIGINAL.jpg",".jpg","191.8","True","Yin Yang Grin 2","yin-yang-grin-2.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yin Yang Grin 2 ORIGINAL.jpg"
"Yogi Bear Grin B&W.jpg",".jpg","161.3","True","Yogi Bear Grin","yogi-bear-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yogi Bear Grin B&W.jpg"
"Yogi Bear Grin COLOR.jpg",".jpg","155.9","True","Yogi Bear Grin","yogi-bear-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yogi Bear Grin COLOR.jpg"
"Yogi Bear Grin ORIGINAL.jpg",".jpg","91.8","True","Yogi Bear Grin","yogi-bear-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yogi Bear Grin ORIGINAL.jpg"
"Yucky Charmer Grin B&W.jpg",".jpg","169.7","True","Yucky Charmer Grin","yucky-charmer-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yucky Charmer Grin B&W.jpg"
"Yucky Charmer Grin COLOR.jpg",".jpg","196.3","True","Yucky Charmer Grin","yucky-charmer-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yucky Charmer Grin COLOR.jpg"
"Yucky Charmer Grin ORIGINAL.jpg",".jpg","92.6","True","Yucky Charmer Grin","yucky-charmer-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Yucky Charmer Grin ORIGINAL.jpg"
